409	 1  11  6  9 
410	 1  11  6  10 
411	 1  11  7  1 
412	 1  11  7  2 
413	 1  11  7  3 
414	 1  11  7  4 
415	 1  11  7  5 
416	 1  11  7  6 
417	 1  11  7  7 
418	 1  11  7  8 
419	 1  11  7  9 
420	 1  11  7  10 
421	 1  11  8  1 
422	 1  11  8  2 
423	 1  11  8  3 
424	 1  11  8  4 
425	 1  11  8  5 
426	 1  11  8  6 
427	 1  11  8  7 
428	 1  11  8  8 
429	 1  11  8  9 
430	 1  11  8  10 
431	 1  11  9  1 
432	 1  11  9  2 
433	 1  11  9  3 
434	 1  11  9  4 
435	 1  11  9  5 
436	 1  11  9  6 
437	 1  11  9  7 
438	 1  11  9  8 
439	 1  11  9  9 
440	 1  11  9  10 
441	 2  2  3  1 
442	 2  2  4  1 
443	 2  2  5  1 
444	 2  2  6  1 
445	 2  2  7  1 
446	 2  2  8  1 
447	 2  2  9  1 
448	 2  3  3  1 
449	 2  3  3  2 
450	 2  3  4  1 
451	 2  3  4  2 
452	 2  3  5  1 
453	 2  3  5  2 
454	 2  3  6  1 
455	 2  3  6  2 
456	 2  3  7  1 
457	 2  3  7  2 
458	 2  3  8  1 
459	 2  3  8  2 
460	 2  3  9  1 
461	 2  3  9  2 
462	 2  4  3  1 
463	 2  4  3  2 
464	 2  4  3  3 
465	 2  4  4  1 
466	 2  4  4  2 
467	 2  4  4  3 
468	 2  4  5  1 
469	 2  4  5  2 
470	 2  4  5  3 
471	 2  4  6  1 
472	 2  4  6  2 
473	 2  4  6  3 
474	 2  4  7  1 
475	 2  4  7  2 
476	 2  4  7  3 
477	 2  4  8  1 
478	 2  4  8  2 
479	 2  4  8  3 
480	 2  4  9  1 
481	 2  4  9  2 
482	 2  4  9  3 
483	 2  5  3  1 
484	 2  5  3  2 
485	 2  5  3  3 
486	 2  5  3  4 
487	 2  5  4  1 
488	 2  5  4  2 
489	 2  5  4  3 
490	 2  5  4  4 
491	 2  5  5  1 
492	 2  5  5  2 
493	 2  5  5  3 
494	 2  5  5  4 
495	 2  5  6  1 
496	 2  5  6  2 
497	 2  5  6  3 
498	 2  5  6  4 
499	 2  5  7  1 
500	 2  5  7  2 
501	 2  5  7  3 
502	 2  5  7  4 
503	 2  5  8  1 
504	 2  5  8  2 
505	 2  5  8  3 
506	 2  5  8  4 
507	 2  5  9  1 
508	 2  5  9  2 
509	 2  5  9  3 
510	 2  5  9  4 
511	 2  6  3  1 
512	 2  6  3  2 
513	 2  6  3  3 
514	 2  6  3  4 
515	 2  6  3  5 
516	 2  6  4  1 
517	 2  6  4  2 
518	 2  6  4  3 
519	 2  6  4  4 
520	 2  6  4  5 
521	 2  6  5  1 
522	 2  6  5  2 
523	 2  6  5  3 
524	 2  6  5  4 
525	 2  6  5  5 
526	 2  6  6  1 
527	 2  6  6  2 
528	 2  6  6  3 
529	 2  6  6  4 
530	 2  6  6  5 
531	 2  6  7  1 
532	 2  6  7  2 
533	 2  6  7  3 
534	 2  6  7  4 
535	 2  6  7  5 
536	 2  6  8  1 
537	 2  6  8  2 
538	 2  6  8  3 
539	 2  6  8  4 
540	 2  6  8  5 
541	 2  6  9  1 
542	 2  6  9  2 
543	 2  6  9  3 
544	 2  6  9  4 
545	 2  6  9  5 
546	 2  7  3  1 
547	 2  7  3  2 
548	 2  7  3  3 
549	 2  7  3  4 
550	 2  7  3  5 
551	 2  7  3  6 
552	 2  7  4  1 
553	 2  7  4  2 
554	 2  7  4  3 
555	 2  7  4  4 
556	 2  7  4  5 
557	 2  7  4  6 
558	 2  7  5  1 
559	 2  7  5  2 
560	 2  7  5  3 
561	 2  7  5  4 
562	 2  7  5  5 
563	 2  7  5  6 
564	 2  7  6  1 
565	 2  7  6  2 
566	 2  7  6  3 
567	 2  7  6  4 
568	 2  7  6  5 
569	 2  7  6  6 
570	 2  7  7  1 
571	 2  7  7  2 
572	 2  7  7  3 
573	 2  7  7  4 
574	 2  7  7  5 
575	 2  7  7  6 
576	 2  7  8  1 
577	 2  7  8  2 
578	 2  7  8  3 
579	 2  7  8  4 
580	 2  7  8  5 
581	 2  7  8  6 
582	 2  7  9  1 
583	 2  7  9  2 
584	 2  7  9  3 
585	 2  7  9  4 
586	 2  7  9  5 
587	 2  7  9  6 
588	 2  8  3  1 
589	 2  8  3  2 
590	 2  8  3  3 
591	 2  8  3  4 
592	 2  8  3  5 
593	 2  8  3  6 
594	 2  8  3  7 
595	 2  8  4  1 
596	 2  8  4  2 
597	 2  8  4  3 
598	 2  8  4  4 
599	 2  8  4  5 
600	 2  8  4  6 
601	 2  8  4  7 
602	 2  8  5  1 
603	 2  8  5  2 
604	 2  8  5  3 
605	 2  8  5  4 
606	 2  8  5  5 
607	 2  8  5  6 
608	 2  8  5  7 
609	 2  8  6  1 
610	 2  8  6  2 
611	 2  8  6  3 
612	 2  8  6  4 
613	 2  8  6  5 
614	 2  8  6  6 
615	 2  8  6  7 
616	 2  8  7  1 
617	 2  8  7  2 
618	 2  8  7  3 
619	 2  8  7  4 
620	 2  8  7  5 
621	 2  8  7  6 
622	 2  8  7  7 
623	 2  8  8  1 
624	 2  8  8  2 
625	 2  8  8  3 
626	 2  8  8  4 
627	 2  8  8  5 
628	 2  8  8  6 
629	 2  8  8  7 
630	 2  8  9  1 
631	 2  8  9  2 
632	 2  8  9  3 
633	 2  8  9  4 
634	 2  8  9  5 
635	 2  8  9  6 
636	 2  8  9  7 
637	 2  9  3  1 
638	 2  9  3  2 
639	 2  9  3  3 
640	 2  9  3  4 
641	 2  9  3  5 
642	 2  9  3  6 
643	 2  9  3  7 
644	 2  9  3  8 
645	 2  9  4  1 
646	 2  9  4  2 
647	 2  9  4  3 
648	 2  9  4  4 
649	 2  9  4  5 
650	 2  9  4  6 
651	 2  9  4  7 
652	 2  9  4  8 
653	 2  9  5  1 
654	 2  9  5  2 
655	 2  9  5  3 
656	 2  9  5  4 
657	 2  9  5  5 
658	 2  9  5  6 
659	 2  9  5  7 
660	 2  9  5  8 
661	 2  9  6  1 
662	 2  9  6  2 
663	 2  9  6  3 
664	 2  9  6  4 
665	 2  9  6  5 
666	 2  9  6  6 
667	 2  9  6  7 
668	 2  9  6  8 
669	 2  9  7  1 
670	 2  9  7  2 
671	 2  9  7  3 
672	 2  9  7  4 
673	 2  9  7  5 
674	 2  9  7  6 
675	 2  9  7  7 
676	 2  9  7  8 
677	 2  9  8  1 
678	 2  9  8  2 
679	 2  9  8  3 
680	 2  9  8  4 
681	 2  9  8  5 
682	 2  9  8  6 
683	 2  9  8  7 
684	 2  9  8  8 
685	 2  9  9  1 
686	 2  9  9  2 
687	 2  9  9  3 
688	 2  9  9  4 
689	 2  9  9  5 
690	 2  9  9  6 
691	 2  9  9  7 
692	 2  9  9  8 
693	 2  10  3  1 
694	 2  10  3  2 
695	 2  10  3  3 
696	 2  10  3  4 
697	 2  10  3  5 
698	 2  10  3  6 
699	 2  10  3  7 
700	 2  10  3  8 
701	 2  10  3  9 
702	 2  10  4  1 
703	 2  10  4  2 
704	 2  10  4  3 
705	 2  10  4  4 
706	 2  10  4  5 
707	 2  10  4  6 
708	 2  10  4  7 
709	 2  10  4  8 
710	 2  10  4  9 
711	 2  10  5  1 
712	 2  10  5  2 
713	 2  10  5  3 
714	 2  10  5  4 
715	 2  10  5  5 
716	 2  10  5  6 
717	 2  10  5  7 
718	 2  10  5  8 
719	 2  10  5  9 
720	 2  10  6  1 
721	 2  10  6  2 
722	 2  10  6  3 
723	 2  10  6  4 
724	 2  10  6  5 
725	 2  10  6  6 
726	 2  10  6  7 
727	 2  10  6  8 
728	 2  10  6  9 
729	 2  10  7  1 
730	 2  10  7  2 
731	 2  10  7  3 
732	 2  10  7  4 
733	 2  10  7  5 
734	 2  10  7  6 
735	 2  10  7  7 
736	 2  10  7  8 
737	 2  10  7  9 
738	 2  10  8  1 
739	 2  10  8  2 
740	 2  10  8  3 
741	 2  10  8  4 
742	 2  10  8  5 
743	 2  10  8  6 
744	 2  10  8  7 
745	 2  10  8  8 
746	 2  10  8  9 
747	 2  10  9  1 
748	 2  10  9  2 
749	 2  10  9  3 
750	 2  10  9  4 
751	 2  10  9  5 
752	 2  10  9  6 
753	 2  10  9  7 
754	 2  10  9  8 
755	 2  10  9  9 
756	 2  11  3  1 
757	 2  11  3  2 
758	 2  11  3  3 
759	 2  11  3  4 
760	 2  11  3  5 
761	 2  11  3  6 
762	 2  11  3  7 
763	 2  11  3  8 
764	 2  11  3  9 
765	 2  11  3  10 
766	 2  11  4  1 
767	 2  11  4  2 
768	 2  11  4  3 
769	 2  11  4  4 
770	 2  11  4  5 
771	 2  11  4  6 
772	 2  11  4  7 
773	 2  11  4  8 
774	 2  11  4  9 
775	 2  11  4  10 
776	 2  11  5  1 
777	 2  11  5  2 
778	 2  11  5  3 
779	 2  11  5  4 
780	 2  11  5  5 
781	 2  11  5  6 
782	 2  11  5  7 
783	 2  11  5  8 
784	 2  11  5  9 
785	 2  11  5  10 
786	 2  11  6  1 
787	 2  11  6  2 
788	 2  11  6  3 
789	 2  11  6  4 
790	 2  11  6  5 
791	 2  11  6  6 
792	 2  11  6  7 
793	 2  11  6  8 
794	 2  11  6  9 
795	 2  11  6  10 
796	 2  11  7  1 
797	 2  11  7  2 
798	 2  11  7  3 
799	 2  11  7  4 
800	 2  11  7  5 
801	 2  11  7  6 
802	 2  11  7  7 
803	 2  11  7  8 
804	 2  11  7  9 
805	 2  11  7  10 
806	 2  11  8  1 
807	 2  11  8  2 
808	 2  11  8  3 
809	 2  11  8  4 
810	 2  11  8  5 
811	 2  11  8  6 
812	 2  11  8  7 
813	 2  11  8  8 
814	 2  11  8  9 
815	 2  11  8  10 
816	 2  11  9  1 
817	 2  11  9  2 
818	 2  11  9  3 
819	 2  11  9  4 
820	 2  11  9  5 
821	 2  11  9  6 
822	 2  11  9  7 
823	 2  11  9  8 
824	 2  11  9  9 
825	 2  11  9  10 
826	 3  2  4  1 
827	 3  2  5  1 
828	 3  2  6  1 
829	 3  2  7  1 
830	 3  2  8  1 
831	 3  2  9  1 
832	 3  3  4  1 
833	 3  3  4  2 
834	 3  3  5  1 
835	 3  3  5  2 
836	 3  3  6  1 
837	 3  3  6  2 
838	 3  3  7  1 
839	 3  3  7  2 
840	 3  3  8  1 
841	 3  3  8  2 
842	 3  3  9  1 
843	 3  3  9  2 
844	 3  4  4  1 
845	 3  4  4  2 
846	 3  4  4  3 
847	 3  4  5  1 
848	 3  4  5  2 
849	 3  4  5  3 
850	 3  4  6  1 
851	 3  4  6  2 
852	 3  4  6  3 
853	 3  4  7  1 
854	 3  4  7  2 
855	 3  4  7  3 
856	 3  4  8  1 
857	 3  4  8  2 
858	 3  4  8  3 
859	 3  4  9  1 
860	 3  4  9  2 
861	 3  4  9  3 
862	 3  5  4  1 
863	 3  5  4  2 
864	 3  5  4  3 
865	 3  5  4  4 
866	 3  5  5  1 
867	 3  5  5  2 
868	 3  5  5  3 
869	 3  5  5  4 
870	 3  5  6  1 
871	 3  5  6  2 
872	 3  5  6  3 
873	 3  5  6  4 
874	 3  5  7  1 
875	 3  5  7  2 
876	 3  5  7  3 
877	 3  5  7  4 
878	 3  5  8  1 
879	 3  5  8  2 
880	 3  5  8  3 
881	 3  5  8  4 
882	 3  5  9  1 
883	 3  5  9  2 
884	 3  5  9  3 
885	 3  5  9  4 
886	 3  6  4  1 
887	 3  6  4  2 
888	 3  6  4  3 
889	 3  6  4  4 
890	 3  6  4  5 
891	 3  6  5  1 
892	 3  6  5  2 
893	 3  6  5  3 
894	 3  6  5  4 
895	 3  6  5  5 
896	 3  6  6  1 
897	 3  6  6  2 
898	 3  6  6  3 
899	 3  6  6  4 
900	 3  6  6  5 
901	 3  6  7  1 
902	 3  6  7  2 
903	 3  6  7  3 
904	 3  6  7  4 
905	 3  6  7  5 
906	 3  6  8  1 
907	 3  6  8  2 
908	 3  6  8  3 
909	 3  6  8  4 
910	 3  6  8  5 
911	 3  6  9  1 
912	 3  6  9  2 
913	 3  6  9  3 
914	 3  6  9  4 
915	 3  6  9  5 
916	 3  7  4  1 
917	 3  7  4  2 
918	 3  7  4  3 
919	 3  7  4  4 
920	 3  7  4  5 
921	 3  7  4  6 
922	 3  7  5  1 
923	 3  7  5  2 
924	 3  7  5  3 
925	 3  7  5  4 
926	 3  7  5  5 
927	 3  7  5  6 
928	 3  7  6  1 
929	 3  7  6  2 
930	 3  7  6  3 
931	 3  7  6  4 
932	 3  7  6  5 
933	 3  7  6  6 
934	 3  7  7  1 
935	 3  7  7  2 
936	 3  7  7  3 
937	 3  7  7  4 
938	 3  7  7  5 
939	 3  7  7  6 
940	 3  7  8  1 
941	 3  7  8  2 
942	 3  7  8  3 
943	 3  7  8  4 
944	 3  7  8  5 
945	 3  7  8  6 
946	 3  7  9  1 
947	 3  7  9  2 
948	 3  7  9  3 
949	 3  7  9  4 
950	 3  7  9  5 
951	 3  7  9  6 
952	 3  8  4  1 
953	 3  8  4  2 
954	 3  8  4  3 
955	 3  8  4  4 
956	 3  8  4  5 
957	 3  8  4  6 
958	 3  8  4  7 
959	 3  8  5  1 
960	 3  8  5  2 
961	 3  8  5  3 
962	 3  8  5  4 
963	 3  8  5  5 
964	 3  8  5  6 
965	 3  8  5  7 
966	 3  8  6  1 
967	 3  8  6  2 
968	 3  8  6  3 
969	 3  8  6  4 
970	 3  8  6  5 
971	 3  8  6  6 
972	 3  8  6  7 
973	 3  8  7  1 
974	 3  8  7  2 
975	 3  8  7  3 
976	 3  8  7  4 
977	 3  8  7  5 
978	 3  8  7  6 
979	 3  8  7  7 
980	 3  8  8  1 
981	 3  8  8  2 
982	 3  8  8  3 
983	 3  8  8  4 
984	 3  8  8  5 
985	 3  8  8  6 
986	 3  8  8  7 
987	 3  8  9  1 
988	 3  8  9  2 
989	 3  8  9  3 
990	 3  8  9  4 
991	 3  8  9  5 
992	 3  8  9  6 
993	 3  8  9  7 
994	 3  9  4  1 
995	 3  9  4  2 
996	 3  9  4  3 
997	 3  9  4  4 
998	 3  9  4  5 
999	 3  9  4  6 
1000	 3  9  4  7 
1001	 3  9  4  8 
1002	 3  9  5  1 
1003	 3  9  5  2 
1004	 3  9  5  3 
1005	 3  9  5  4 
1006	 3  9  5  5 
1007	 3  9  5  6 
1008	 3  9  5  7 
1009	 3  9  5  8 
1010	 3  9  6  1 
1011	 3  9  6  2 
1012	 3  9  6  3 
1013	 3  9  6  4 
1014	 3  9  6  5 
1015	 3  9  6  6 
1016	 3  9  6  7 
1017	 3  9  6  8 
1018	 3  9  7  1 
1019	 3  9  7  2 
1020	 3  9  7  3 
1021	 3  9  7  4 
1022	 3  9  7  5 
1023	 3  9  7  6 
1024	 3  9  7  7 
1025	 3  9  7  8 
1026	 3  9  8  1 
